airline,review_score,review_date,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,has_layover,pos_neu_neg_review,recommended
British Airways,8.0,2016-06-29,Couple Leisure,Economy Class,MAN to JNB via LHR,2016-04-01,4.0,5.0,5.0,5.0,2.0,4.0,True,pos,True
British Airways,9.0,2016-06-27,Couple Leisure,Business Class,LHR to YVR,2016-06-01,4.0,5.0,4.0,4.0,3.0,4.0,False,pos,True
British Airways,1.0,2016-06-23,Solo Leisure,Economy Class,MRS to LHR,2016-06-01,3.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,3.0,2016-06-21,Couple Leisure,Economy Class,LAX to FCO via LHR,2016-06-01,1.0,2.0,2.0,4.0,2.0,1.0,True,neg,False
British Airways,3.0,2016-06-20,Couple Leisure,First Class,JNB to EDI via LHR,2016-06-01,4.0,5.0,4.0,3.0,1.0,1.0,True,neg,False
British Airways,3.0,2016-06-20,Solo Leisure,Economy Class,LHR to BKK,2016-06-01,4.0,1.0,4.0,3.0,2.0,3.0,False,neg,False
British Airways,10.0,2016-06-19,Couple Leisure,Premium Economy,LHR to EWR,2016-06-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
British Airways,8.0,2016-06-18,Family Leisure,Economy Class,NCL to LAS via LHR,2016-06-01,2.0,5.0,4.0,3.0,4.0,4.0,True,pos,True
British Airways,2.0,2016-06-17,Couple Leisure,Premium Economy,NAS to LHR,2016-05-01,2.0,1.0,1.0,2.0,3.0,1.0,False,neg,False
British Airways,10.0,2016-06-17,Solo Leisure,Economy Class,JFK to LGW,2016-06-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
British Airways,1.0,2016-06-16,Family Leisure,First Class,LHR to MCI via ORD,2016-06-01,4.0,4.0,2.0,2.0,1.0,1.0,True,neg,False
British Airways,3.0,2016-06-15,Couple Leisure,Economy Class,LAS to LHR,2016-06-01,1.0,1.0,4.0,2.0,2.0,3.0,False,neg,False
British Airways,8.0,2016-06-14,Solo Leisure,Business Class,BGI to LGW,2016-05-01,4.0,5.0,4.0,4.0,5.0,4.0,False,pos,True
British Airways,1.0,2016-06-14,Couple Leisure,Economy Class,LHR to MIA,2016-06-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,4.0,2016-06-12,Solo Leisure,First Class,PHL to LHR,2016-06-01,5.0,2.0,1.0,3.0,4.0,1.0,False,neg,False
British Airways,7.0,2016-06-11,Solo Leisure,Premium Economy,LHR to SIN,2016-06-01,4.0,3.0,2.0,4.0,4.0,3.0,False,pos,True
British Airways,3.0,2016-06-11,Couple Leisure,Business Class,LHR to BOS,2016-06-01,4.0,5.0,1.0,4.0,5.0,4.0,False,neg,True
British Airways,4.0,2016-06-10,Couple Leisure,Business Class,SIN to SYD,2016-05-01,3.0,2.0,3.0,3.0,5.0,3.0,False,neg,False
British Airways,8.0,2016-06-09,Solo Leisure,First Class,BCN to SFO via LHR,2016-06-01,5.0,4.0,3.0,5.0,1.0,3.0,True,pos,False
British Airways,8.0,2016-06-08,Couple Leisure,Business Class,UVF to LGW,2016-06-01,3.0,5.0,4.0,2.0,4.0,3.0,False,pos,True
British Airways,2.0,2016-06-06,Couple Leisure,Premium Economy,LGW to UVF,2016-05-01,4.0,3.0,3.0,2.0,1.0,3.0,False,neg,False
British Airways,10.0,2016-06-05,Solo Leisure,First Class,MAN to PHL via LHR,2016-06-01,5.0,5.0,4.0,4.0,5.0,5.0,True,pos,True
British Airways,7.0,2016-06-04,Couple Leisure,First Class,JFK to LHR,2016-06-01,3.0,4.0,4.0,3.0,1.0,3.0,False,pos,True
British Airways,4.0,2016-06-03,Family Leisure,Economy Class,LHR to MIA,2016-05-01,2.0,2.0,2.0,1.0,2.0,3.0,False,neg,False
British Airways,5.0,2016-06-02,Couple Leisure,Business Class,LGW to LIM,2016-05-01,4.0,3.0,3.0,3.0,3.0,3.0,False,neu,False
British Airways,9.0,2016-06-02,Solo Leisure,Economy Class,JFK to LHR,2016-05-01,5.0,5.0,1.0,5.0,5.0,4.0,False,pos,True
British Airways,4.0,2016-05-31,Couple Leisure,Economy Class,DXB to LHR,2016-05-01,4.0,2.0,1.0,1.0,3.0,2.0,False,neg,False
British Airways,8.0,2016-05-30,Solo Leisure,Economy Class,LHR to DXB,2016-05-01,3.0,4.0,4.0,3.0,4.0,4.0,False,pos,True
British Airways,8.0,2016-05-29,Solo Leisure,Premium Economy,LHR to SFO,2016-05-01,5.0,4.0,4.0,5.0,3.0,5.0,False,pos,True
British Airways,5.0,2016-05-27,Couple Leisure,Economy Class,LGW to PUJ,2016-05-01,3.0,5.0,4.0,1.0,1.0,3.0,False,neu,True
British Airways,8.0,2016-05-27,Couple Leisure,Economy Class,LGW to BDA,2016-05-01,4.0,4.0,4.0,4.0,4.0,4.0,False,pos,True
British Airways,9.0,2016-05-26,Solo Leisure,Business Class,LHR to YYZ,2016-03-01,5.0,5.0,5.0,5.0,5.0,4.0,False,pos,True
British Airways,2.0,2016-05-26,Business,Business Class,WAW to LHR,2016-05-01,3.0,3.0,2.0,2.0,1.0,1.0,False,neg,False
British Airways,7.0,2016-05-25,Solo Leisure,Economy Class,BKK to LHR,2016-05-01,3.0,4.0,4.0,2.0,3.0,4.0,False,pos,True
British Airways,2.0,2016-05-24,Business,Business Class,SFO to LHR,2016-05-01,4.0,3.0,3.0,4.0,4.0,2.0,False,neg,False
British Airways,8.0,2016-05-21,Couple Leisure,Economy Class,AMS to GRU via LHR,2016-05-01,4.0,4.0,4.0,2.0,4.0,5.0,True,pos,True
British Airways,1.0,2016-05-20,Couple Leisure,Economy Class,LGW to UVF,2016-05-01,1.0,1.0,2.0,4.0,1.0,1.0,False,neg,False
British Airways,10.0,2016-05-20,Couple Leisure,Economy Class,LHR to MIA,2016-05-01,5.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
British Airways,6.0,2016-05-19,Couple Leisure,Economy Class,JFK to LHR,2016-05-01,4.0,4.0,3.0,2.0,5.0,3.0,False,neu,True
British Airways,5.0,2016-05-19,Couple Leisure,Business Class,LHR to JFK,2016-05-01,4.0,4.0,3.0,2.0,4.0,3.0,False,neu,True
British Airways,7.0,2016-05-19,Couple Leisure,Business Class,BGI to LGW,2016-05-01,4.0,4.0,4.0,2.0,4.0,4.0,False,pos,True
British Airways,8.0,2016-05-18,Couple Leisure,Business Class,LGW to BGI,2016-05-01,4.0,5.0,4.0,3.0,4.0,4.0,False,pos,True
British Airways,2.0,2016-05-18,Solo Leisure,Economy Class,LGW to CTA,2016-05-01,2.0,1.0,1.0,1.0,3.0,2.0,False,neg,False
British Airways,7.0,2016-05-17,Family Leisure,Economy Class,LGW to MCO,2016-05-01,4.0,3.0,4.0,3.0,5.0,4.0,False,pos,True
British Airways,3.0,2016-05-17,Family Leisure,Premium Economy,BKK to LHR,2016-05-01,3.0,4.0,1.0,1.0,4.0,2.0,False,neg,False
British Airways,9.0,2016-05-17,Solo Leisure,Economy Class,PVG to LHR,2016-05-01,4.0,5.0,4.0,3.0,4.0,5.0,False,pos,True
British Airways,8.0,2016-05-15,Solo Leisure,Premium Economy,LHR to DEN,2016-05-01,4.0,4.0,3.0,2.0,4.0,4.0,False,pos,True
British Airways,1.0,2016-05-14,Couple Leisure,Economy Class,LYS to LHR,2016-05-01,3.0,2.0,1.0,1.0,2.0,1.0,False,neg,False
British Airways,5.0,2016-05-12,Solo Leisure,Economy Class,PSA to ORD via LHR,2016-05-01,2.0,2.0,2.0,1.0,4.0,3.0,True,neu,True
British Airways,3.0,2016-05-11,Solo Leisure,Premium Economy,NAS to CDG via LHR,2016-05-01,2.0,5.0,4.0,4.0,2.0,2.0,True,neg,False
British Airways,7.0,2016-05-10,Business,Business Class,LHR to Seoul,2016-05-01,1.0,4.0,3.0,4.0,4.0,3.0,False,pos,False
British Airways,3.0,2016-05-09,Couple Leisure,Economy Class,TXL to PHL via LHR,2015-12-01,2.0,3.0,1.0,2.0,2.0,3.0,True,neg,False
British Airways,3.0,2016-05-05,Solo Leisure,Economy Class,KUL to LHR,2016-05-01,1.0,1.0,1.0,2.0,3.0,2.0,False,neg,False
British Airways,9.0,2016-05-04,Couple Leisure,First Class,YYZ to LHR,2016-03-01,3.0,4.0,5.0,4.0,5.0,5.0,False,pos,True
British Airways,3.0,2016-05-04,Solo Leisure,Economy Class,ACC to LHR,2016-04-01,2.0,4.0,1.0,2.0,4.0,4.0,False,neg,False
British Airways,5.0,2016-05-02,Couple Leisure,Economy Class,LHR to MIA,2016-04-01,3.0,2.0,3.0,3.0,2.0,4.0,False,neu,False
British Airways,3.0,2016-05-02,Business,Business Class,OSL to LHR,2016-04-01,1.0,2.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,8.0,2016-04-30,Family Leisure,Business Class,ORD to LHR,2016-04-01,4.0,5.0,3.0,3.0,5.0,4.0,False,pos,True
British Airways,7.0,2016-04-30,Business,Economy Class,DXB to LHR,2016-04-01,3.0,3.0,3.0,3.0,3.0,4.0,False,pos,True
British Airways,7.0,2016-04-29,Solo Leisure,Economy Class,LHR to SFO,2016-04-01,3.0,4.0,4.0,3.0,4.0,4.0,False,pos,True
British Airways,10.0,2016-04-27,Family Leisure,Business Class,ORD to AMS via LHR,2016-04-01,5.0,5.0,5.0,5.0,4.0,5.0,True,pos,True
British Airways,1.0,2016-04-27,Solo Leisure,Economy Class,EDI to YYZ via LHR,2016-04-01,3.0,4.0,1.0,3.0,1.0,4.0,True,neg,False
British Airways,1.0,2016-04-26,Family Leisure,Economy Class,MAN to DXB via LHR,2016-04-01,1.0,2.0,1.0,1.0,2.0,2.0,True,neg,False
British Airways,7.0,2016-04-25,Couple Leisure,Premium Economy,LHR to YYC,2016-03-01,5.0,4.0,5.0,4.0,5.0,4.0,False,pos,True
British Airways,9.0,2016-04-22,Couple Leisure,First Class,LHR to YYZ,2016-04-01,4.0,5.0,5.0,3.0,5.0,5.0,False,pos,True
British Airways,3.0,2016-04-21,Business,Economy Class,AMS to HKG via LHR,2016-04-01,1.0,2.0,1.0,3.0,3.0,2.0,True,neg,False
British Airways,10.0,2016-04-21,Solo Leisure,First Class,LHR to HKG,2016-03-01,5.0,5.0,5.0,5.0,5.0,4.0,False,pos,True
British Airways,10.0,2016-04-20,Couple Leisure,Business Class,LHR to GRU,2016-04-01,4.0,5.0,5.0,3.0,4.0,4.0,False,pos,True
British Airways,4.0,2016-04-20,Business,Economy Class,LHR to NBO,2016-04-01,3.0,2.0,2.0,2.0,2.0,2.0,False,neg,False
British Airways,6.0,2016-04-20,Business,Premium Economy,NBO to LHR,2016-04-01,3.0,2.0,2.0,3.0,3.0,2.0,False,neu,False
British Airways,2.0,2016-04-20,Couple Leisure,Economy Class,YVR to BCN via LHR,2016-04-01,1.0,3.0,1.0,1.0,3.0,2.0,True,neg,False
British Airways,4.0,2016-04-19,Business,First Class,DOH to LHR via BAH,2016-04-01,5.0,2.0,2.0,4.0,1.0,2.0,True,neg,False
British Airways,3.0,2016-04-18,Business,Business Class,LHR to JNB,2016-02-01,3.0,4.0,2.0,4.0,2.0,3.0,False,neg,False
British Airways,2.0,2016-04-17,Solo Leisure,Economy Class,LHR to CPT via JNB,2016-04-01,2.0,3.0,1.0,2.0,1.0,2.0,True,neg,False
British Airways,1.0,2016-04-16,Family Leisure,Economy Class,MAN to LAX via LHR,2016-04-01,1.0,3.0,1.0,3.0,2.0,1.0,True,neg,False
British Airways,10.0,2016-04-14,Couple Leisure,Economy Class,LHR to JFK,2016-04-01,3.0,5.0,5.0,4.0,5.0,3.0,False,pos,True
British Airways,8.0,2016-04-13,Solo Leisure,Business Class,LHR to IAH,2016-04-01,4.0,5.0,4.0,4.0,4.0,5.0,False,pos,True
British Airways,8.0,2016-04-13,Solo Leisure,Business Class,LHR to PEK,2016-02-01,4.0,4.0,4.0,3.0,3.0,4.0,False,pos,True
British Airways,8.0,2016-04-13,Solo Leisure,Economy Class,YVR to CDG via LHR,2016-04-01,2.0,5.0,5.0,2.0,5.0,5.0,True,pos,True
British Airways,8.0,2016-04-12,Solo Leisure,Premium Economy,HKG to LHR,2016-03-01,4.0,4.0,3.0,3.0,3.0,5.0,False,pos,True
British Airways,10.0,2016-04-12,Couple Leisure,Business Class,SFO to LHR,2016-03-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
British Airways,8.0,2016-04-12,Solo Leisure,Premium Economy,PEK to LHR,2015-05-01,5.0,5.0,4.0,2.0,4.0,5.0,False,pos,True
British Airways,9.0,2016-04-12,Couple Leisure,Premium Economy,LHR to LAX,2016-03-01,5.0,5.0,4.0,5.0,4.0,4.0,False,pos,True
British Airways,2.0,2016-04-05,Solo Leisure,Economy Class,MRS to YUL via LHR,2016-04-01,3.0,4.0,4.0,3.0,3.0,5.0,True,neg,False
British Airways,7.0,2016-04-05,Family Leisure,Business Class,LHR to LCA,2016-04-01,3.0,4.0,5.0,1.0,2.0,3.0,False,pos,True
British Airways,9.0,2016-04-02,Couple Leisure,Business Class,YYZ to TXL via LHR,2016-03-01,5.0,5.0,5.0,5.0,5.0,4.0,True,pos,True
British Airways,10.0,2016-04-02,Couple Leisure,Business Class,TLV to LHR,2016-03-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
British Airways,7.0,2016-04-01,Business,Business Class,IAD to DXB via LHR,2016-03-01,3.0,4.0,3.0,3.0,4.0,3.0,True,pos,True
British Airways,3.0,2016-03-31,Solo Leisure,Economy Class,MIA to MAN via LHR,2016-03-01,3.0,2.0,1.0,1.0,4.0,1.0,True,neg,False
British Airways,4.0,2016-03-31,Couple Leisure,Premium Economy,UVF to LGW,2016-03-01,2.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
British Airways,8.0,2016-03-26,Solo Leisure,Economy Class,BCN to SEL via LHR,2016-03-01,3.0,4.0,4.0,4.0,4.0,5.0,True,pos,True
British Airways,8.0,2016-03-25,Couple Leisure,Economy Class,LHR to IAH,2016-03-01,3.0,5.0,4.0,4.0,4.0,4.0,False,pos,True
British Airways,1.0,2016-03-24,Couple Leisure,First Class,LHR to DEN,2016-03-01,3.0,4.0,3.0,3.0,4.0,2.0,False,neg,False
British Airways,7.0,2016-03-23,Solo Leisure,Economy Class,SEA to JNB via LHR,2016-03-01,3.0,4.0,4.0,2.0,4.0,4.0,True,pos,True
British Airways,7.0,2016-03-23,Solo Leisure,Economy Class,AUH to LHR,2016-03-01,2.0,5.0,1.0,4.0,4.0,4.0,False,pos,True
British Airways,10.0,2016-03-22,Solo Leisure,First Class,ORD to LHR,2016-03-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
British Airways,3.0,2016-03-20,Couple Leisure,Economy Class,PHL to LHR,2016-03-01,1.0,5.0,1.0,3.0,3.0,1.0,False,neg,False
British Airways,3.0,2016-03-20,Couple Leisure,Economy Class,PHL to LHR,2016-03-01,1.0,5.0,1.0,3.0,3.0,1.0,False,neg,False
British Airways,1.0,2016-03-19,Solo Leisure,Premium Economy,SIN to LHR,2016-01-01,1.0,2.0,1.0,1.0,2.0,1.0,False,neg,False
British Airways,9.0,2016-03-18,Couple Leisure,Premium Economy,LHR to NBO,2016-03-01,3.0,5.0,4.0,3.0,5.0,4.0,False,pos,True
British Airways,7.0,2016-03-16,Solo Leisure,Economy Class,ATH to LAX via LHR,2016-01-01,2.0,4.0,4.0,5.0,4.0,3.0,True,pos,True
British Airways,1.0,2016-03-15,Couple Leisure,Economy Class,AUS to LHR,2016-03-01,1.0,1.0,1.0,1.0,2.0,2.0,False,neg,False
British Airways,10.0,2016-03-14,Couple Leisure,Economy Class,HEL to BOM via LHR,2016-03-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
British Airways,5.0,2016-03-13,Couple Leisure,Premium Economy,PUJ to LGW,2016-03-01,2.0,3.0,3.0,2.0,4.0,3.0,False,neu,True
British Airways,1.0,2016-03-13,Business,Economy Class,LHR to SVO,2016-03-01,1.0,2.0,1.0,3.0,5.0,2.0,False,neg,False
British Airways,4.0,2016-03-12,Couple Leisure,Premium Economy,MIA to LHR,2015-11-01,1.0,4.0,3.0,4.0,4.0,2.0,False,neg,False
British Airways,9.0,2016-03-10,Couple Leisure,Premium Economy,EDI to SFO via LHR,2015-09-01,5.0,4.0,5.0,5.0,4.0,5.0,True,pos,True
British Airways,5.0,2016-03-09,Couple Leisure,Economy Class,LGW to PUJ,2016-03-01,1.0,2.0,4.0,2.0,4.0,3.0,False,neu,True
British Airways,8.0,2016-03-08,Couple Leisure,Premium Economy,LHR to GIG,2016-02-01,4.0,4.0,3.0,4.0,4.0,3.0,False,pos,True
British Airways,2.0,2016-03-08,Business,First Class,LHR to ORD,2016-02-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,9.0,2016-03-08,Solo Leisure,Economy Class,LHR to ATH,2016-03-01,4.0,5.0,4.0,4.0,5.0,5.0,False,pos,True
British Airways,8.0,2016-03-07,Business,Economy Class,CPH to ACC via LHR,2016-02-01,4.0,4.0,4.0,4.0,3.0,5.0,True,pos,True
British Airways,7.0,2016-03-06,Couple Leisure,Economy Class,EDI to PHL via LHR,2016-02-01,4.0,5.0,4.0,4.0,4.0,4.0,True,pos,True
British Airways,9.0,2016-03-06,Business,Business Class,LHR to MAA,2016-02-01,5.0,5.0,4.0,4.0,4.0,4.0,False,pos,True
British Airways,8.0,2016-03-05,Solo Leisure,Business Class,JFK to LHR,2016-03-01,4.0,5.0,4.0,4.0,5.0,4.0,False,pos,True
British Airways,7.0,2016-03-05,Solo Leisure,Economy Class,LHR to JFK,2016-02-01,4.0,4.0,3.0,4.0,4.0,4.0,False,pos,True
British Airways,4.0,2016-03-04,Solo Leisure,Economy Class,JFK to LHR,2016-03-01,2.0,5.0,2.0,2.0,3.0,3.0,False,neg,False
British Airways,8.0,2016-03-02,Couple Leisure,Economy Class,ACC to ZRH via LHR,2016-02-01,3.0,5.0,4.0,4.0,4.0,5.0,True,pos,True
British Airways,3.0,2016-02-29,Solo Leisure,Business Class,OTP to LHR,2016-02-01,1.0,4.0,1.0,1.0,4.0,2.0,False,neg,False
British Airways,7.0,2016-02-28,Business,Economy Class,IAD to LHR,2016-02-01,5.0,5.0,3.0,3.0,1.0,4.0,False,pos,True
British Airways,2.0,2016-02-27,Couple Leisure,Premium Economy,LHR to CPT,2016-02-01,3.0,2.0,2.0,1.0,4.0,1.0,False,neg,False
British Airways,3.0,2016-02-27,Couple Leisure,First Class,MAN to GIG via LHR,2016-01-01,1.0,1.0,3.0,2.0,1.0,2.0,True,neg,False
British Airways,8.0,2016-02-26,Couple Leisure,Business Class,LAX to AMS via LHR,2016-02-01,4.0,5.0,3.0,4.0,5.0,5.0,True,pos,True
British Airways,9.0,2016-02-26,Couple Leisure,Economy Class,LGW to PUJ,2016-01-01,4.0,5.0,3.0,2.0,2.0,5.0,False,pos,True
British Airways,3.0,2016-02-25,Solo Leisure,Premium Economy,LGW to CUN,2016-02-01,4.0,1.0,3.0,3.0,3.0,3.0,False,neg,False
British Airways,1.0,2016-02-24,Family Leisure,Economy Class,LHR to YVR,2016-02-01,1.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
British Airways,2.0,2016-02-24,Business,Business Class,SEA to TLV via LHR,2016-02-01,3.0,3.0,2.0,2.0,2.0,2.0,True,neg,False
British Airways,1.0,2016-02-18,Family Leisure,Economy Class,YVR to LIS via LHR,2016-01-01,3.0,3.0,1.0,2.0,1.0,1.0,True,neg,False
British Airways,9.0,2016-02-13,Couple Leisure,First Class,LHR to MIa,2015-12-01,5.0,5.0,5.0,4.0,4.0,4.0,False,pos,True
British Airways,7.0,2016-02-13,Family Leisure,Business Class,EDI to LAS via LHR,2016-02-01,4.0,5.0,5.0,3.0,3.0,4.0,True,pos,True
British Airways,3.0,2016-02-13,Family Leisure,Business Class,LHR to DXB,2016-02-01,3.0,3.0,3.0,2.0,2.0,3.0,False,neg,False
British Airways,8.0,2016-02-09,Business,Business Class,LHR to BOM,2016-02-01,4.0,5.0,4.0,3.0,4.0,5.0,False,pos,True
British Airways,9.0,2016-02-09,Solo Leisure,First Class,ATL to LHR,2015-11-01,5.0,5.0,5.0,5.0,4.0,4.0,False,pos,True
British Airways,8.0,2016-02-09,Business,Business Class,DOH to LHR via BAH,2015-12-01,4.0,4.0,4.0,3.0,3.0,4.0,True,pos,True
British Airways,2.0,2016-02-08,Family Leisure,Economy Class,ZRH to LCY,2016-02-01,3.0,3.0,2.0,1.0,1.0,1.0,False,neg,False
British Airways,4.0,2016-02-07,Business,Business Class,LHR to GRU,2016-01-01,3.0,4.0,2.0,2.0,4.0,3.0,False,neg,False
British Airways,3.0,2016-02-07,Family Leisure,Economy Class,YVR to LHR,2016-02-01,2.0,1.0,2.0,3.0,3.0,2.0,False,neg,False
British Airways,5.0,2016-02-02,Couple Leisure,First Class,GIG to LHR,2016-02-01,3.0,4.0,3.0,4.0,3.0,3.0,False,neu,False
British Airways,8.0,2016-02-02,Couple Leisure,First Class,LHR to SIN,2016-01-01,3.0,4.0,4.0,3.0,3.0,3.0,False,pos,False
British Airways,7.0,2016-01-30,Couple Leisure,Economy Class,WAW to HKG via LHR,2016-01-01,3.0,3.0,4.0,4.0,4.0,4.0,True,pos,True
British Airways,10.0,2016-01-29,Business,First Class,LHR to EWR,2016-01-01,5.0,5.0,5.0,5.0,4.0,4.0,False,pos,True
British Airways,7.0,2016-01-28,Solo Leisure,Business Class,LCY to JFK,2015-10-01,3.0,5.0,1.0,2.0,5.0,5.0,False,pos,True
British Airways,1.0,2016-01-27,Solo Leisure,Economy Class,LHR to BOS,2016-01-01,2.0,2.0,1.0,2.0,1.0,2.0,False,neg,False
British Airways,2.0,2016-01-26,Solo Leisure,Economy Class,YVR to NBO via LHR,2015-12-01,2.0,2.0,2.0,2.0,1.0,3.0,True,neg,False
British Airways,7.0,2016-01-23,Couple Leisure,Business Class,LHR to GIG,2016-01-01,4.0,5.0,4.0,3.0,4.0,4.0,False,pos,True
British Airways,1.0,2016-01-22,Couple Leisure,Business Class,LGW to MLE,2016-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,4.0,2016-01-20,Couple Leisure,Economy Class,LHR to CPT,2016-01-01,3.0,3.0,2.0,2.0,5.0,2.0,False,neg,False
British Airways,3.0,2016-01-19,Couple Leisure,Business Class,JNB to LHR,2016-01-01,3.0,2.0,2.0,2.0,1.0,1.0,False,neg,False
British Airways,10.0,2016-01-18,Couple Leisure,Economy Class,GLA to JFK via LHR,2015-12-01,4.0,5.0,5.0,5.0,4.0,5.0,True,pos,True
British Airways,10.0,2016-01-16,Solo Leisure,Premium Economy,KWI to EDI via LHR,2015-12-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
British Airways,6.0,2016-01-16,Solo Leisure,Premium Economy,YVR to LHR,2016-01-01,3.0,3.0,1.0,1.0,4.0,2.0,False,neu,False
British Airways,1.0,2016-01-15,Family Leisure,Premium Economy,MIA to MAN via LHR,2016-01-01,2.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
British Airways,4.0,2016-01-15,Couple Leisure,Economy Class,BKK to LHR,2015-12-01,2.0,2.0,1.0,1.0,3.0,2.0,False,neg,False
British Airways,8.0,2016-01-15,Solo Leisure,Economy Class,HKG to LHR,2015-09-01,4.0,5.0,3.0,3.0,4.0,4.0,False,pos,True
British Airways,8.0,2016-01-12,Solo Leisure,Business Class,CPT to LHR,2015-02-01,4.0,3.0,4.0,4.0,4.0,4.0,False,pos,True
British Airways,2.0,2016-01-12,Family Leisure,Economy Class,MCO to LHR via MIA,2016-01-01,4.0,3.0,2.0,3.0,1.0,1.0,True,neg,False
British Airways,8.0,2016-01-11,Solo Leisure,Economy Class,LHR to SFO,2016-01-01,4.0,5.0,5.0,5.0,4.0,4.0,False,pos,True
British Airways,2.0,2016-01-10,Business,Economy Class,CPH to LHR,2015-12-01,2.0,1.0,1.0,1.0,3.0,3.0,False,neg,False
British Airways,3.0,2016-01-10,Couple Leisure,Economy Class,LHR to LAS,2015-09-01,2.0,1.0,1.0,1.0,3.0,2.0,False,neg,False
British Airways,7.0,2016-01-10,Couple Leisure,Business Class,BKK to LHR,2016-01-01,2.0,3.0,2.0,3.0,3.0,3.0,False,pos,True
British Airways,7.0,2016-01-09,Solo Leisure,Economy Class,LHR to JED,2016-01-01,3.0,4.0,4.0,4.0,3.0,4.0,False,pos,True
British Airways,3.0,2016-01-08,Business,Business Class,LHR to JFK,2015-10-01,3.0,1.0,1.0,1.0,1.0,2.0,False,neg,False
British Airways,6.0,2016-01-08,Family Leisure,Premium Economy,iAH to LHR,2015-12-01,3.0,3.0,3.0,2.0,3.0,2.0,False,neu,False
British Airways,7.0,2016-01-07,Couple Leisure,Business Class,YYZ to LHR,2015-12-01,2.0,2.0,2.0,4.0,4.0,4.0,False,pos,False
British Airways,8.0,2016-01-07,Couple Leisure,First Class,LHR to MEX,2016-01-01,4.0,5.0,4.0,4.0,4.0,5.0,False,pos,True
British Airways,1.0,2016-01-07,Family Leisure,First Class,LAS to LHR,2015-12-01,1.0,2.0,3.0,1.0,2.0,1.0,False,neg,False
British Airways,6.0,2016-01-07,Couple Leisure,Premium Economy,MUC to JFK via LHR,2016-01-01,3.0,3.0,4.0,4.0,5.0,4.0,True,neu,True
British Airways,2.0,2016-01-05,Couple Leisure,Economy Class,JNB to DUB via LHR,2015-12-01,3.0,5.0,4.0,1.0,3.0,4.0,True,neg,False
British Airways,7.0,2016-01-05,Solo Leisure,Economy Class,TLV to PHL via LHR,2015-11-01,3.0,4.0,4.0,5.0,4.0,1.0,True,pos,True
British Airways,9.0,2016-01-05,Family Leisure,Economy Class,NCE to YUL via LHR,2016-01-01,5.0,5.0,4.0,4.0,5.0,5.0,True,pos,True
British Airways,2.0,2016-01-04,Solo Leisure,Economy Class,BKK to LHR,2016-01-01,1.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
British Airways,1.0,2016-01-04,Couple Leisure,Premium Economy,LGW to PUJ,2015-12-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
British Airways,2.0,2016-01-02,Family Leisure,Economy Class,LHR to JNB,2015-12-01,1.0,4.0,1.0,3.0,3.0,1.0,False,neg,False
British Airways,6.0,2016-01-02,Solo Leisure,Economy Class,YVR-LIS via LHR,2015-06-01,3.0,3.0,3.0,2.0,4.0,3.0,True,neu,False
British Airways,8.0,2016-01-02,Family Leisure,Business Class,LHR to DEL,2015-12-01,4.0,4.0,4.0,4.0,5.0,4.0,False,pos,True
British Airways,9.0,2016-01-02,Business,Business Class,MAD to LAX via LHR,2015-11-01,4.0,5.0,5.0,5.0,5.0,4.0,True,pos,True
British Airways,1.0,2016-01-01,Couple Leisure,Business Class,CPH to ORD via LHR,2015-12-01,2.0,3.0,1.0,1.0,1.0,1.0,True,neg,False
British Airways,3.0,2015-12-27,Couple Leisure,Economy Class,LIS to LHR,2015-12-01,3.0,1.0,3.0,1.0,3.0,3.0,False,neg,False
British Airways,5.0,2015-12-25,Solo Leisure,Business Class,LHR to YVR,2015-12-01,4.0,4.0,3.0,1.0,3.0,2.0,False,neu,False
British Airways,4.0,2015-12-25,Couple Leisure,Premium Economy,Gatwick to Las Vegas,2015-10-01,4.0,2.0,1.0,1.0,3.0,2.0,False,neg,False
British Airways,2.0,2015-12-22,Family Leisure,Premium Economy,CPT to GVA via LHR,2015-12-01,1.0,3.0,3.0,1.0,2.0,2.0,True,neg,False
British Airways,1.0,2015-12-21,Family Leisure,Economy Class,LHR to BOM,2015-12-01,1.0,1.0,2.0,1.0,3.0,1.0,False,neg,False
